S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180510|019560    |101706    |170006    |98.1978   |3.6392    |5.2072    |16.7586   |97.7068   |0.4910    |          |
20180510|019561    |101707    |170007    |98.8024   |3.5251    |3.6185    |8.4769    |98.5623   |0.2401    |          |
20180510|019562    |101708    |170008    |100.1366  |3.2175    |1.8728    |2.6752    |100.0127  |0.1239    |          |
20180510|019564    |101710    |170010    |98.1074   |3.7780    |7.6164    |33.6806   |98.0399   |0.0675    |          |
20180510|019565    |101711    |170011    |100.8636  |4.1289    |20.6056   |345.3852  |98.9633   |1.9003    |          |
20180510|019566    |101712    |170012    |103.7631  |3.1450    |1.0314    |1.0477    |100.4902  |3.2729    |          |
20180510|019567    |101713    |170013    |102.5061  |3.6881    |5.2380    |17.4341   |99.3469   |3.1592    |          |
20180510|019568    |101714    |170014    |102.4916  |3.5646    |3.7177    |9.1162    |99.6205   |2.8711    |          |
20180510|019569    |101715    |170015    |99.7370   |4.1350    |16.7421   |197.5052  |98.5497   |1.1873    |          |
20180510|019570    |101716    |170016    |103.1883  |3.2332    |2.0486    |3.1636    |100.4582  |2.7301    |          |
20180510|019571    |101717    |170017    |102.6871  |2.7161    |0.2267    |0.1361    |100.1235  |2.5636    |          |
20180510|019572    |101718    |170018    |99.9010   |3.7240    |7.7143    |34.9343   |98.9469   |0.9541    |          |
20180510|019573    |101719    |170019    |102.7858  |3.1034    |1.2747    |1.4459    |100.4940  |2.2918    |          |
20180510|019574    |101799    |1700003   |102.5360  |3.5250    |3.8903    |9.8672    |100.2345  |2.3015    |          |
20180510|019575    |101720    |170020    |102.5716  |3.6450    |5.4645    |18.7808   |100.2262  |2.3454    |          |
20180510|019576    |101721    |170021    |104.4059  |3.1560    |3.9766    |10.2659   |102.3212  |2.0847    |          |
20180510|019577    |101722    |170022    |102.6537  |4.1350    |16.7859   |197.9645  |102.4426  |0.2111    |          |
20180510|019578    |101723    |170023    |103.9265  |2.7468    |2.2982    |3.8349    |101.9835  |1.9430    |          |
20180510|019579    |101724    |170024    |102.2544  |2.6250    |0.4699    |0.3393    |100.4117  |1.8427    |          |
20180510|019580    |101725    |170025    |100.7268  |3.7387    |7.8948    |36.5007   |100.6326  |0.0942    |          |
20180510|019581    |101726    |170026    |107.1562  |4.1270    |20.4262   |341.2062  |105.0969  |2.0593    |          |
20180510|019582    |101727    |170027    |103.1518  |3.6113    |5.6782    |20.1168   |101.6452  |1.5066    |          |
20180510|019583    |101801    |180001    |104.3695  |3.0646    |4.2169    |11.3751   |103.1900  |1.1795    |          |
20180510|019584    |101802    |180002    |103.0327  |2.7771    |2.5410    |4.5395    |101.9988  |1.0339    |          |
20180510|019585    |101803    |180003    |101.2477  |2.8901    |0.7110    |0.5982    |100.3309  |0.9168    |          |
20180510|019586    |101804    |180004    |102.2660  |3.6975    |7.9897    |37.7928   |101.2218  |1.0442    |          |
20180510|019587    |101805    |180005    |101.2455  |3.6683    |5.8954    |21.4519   |100.5845  |0.6610    |          |
20180510|019588    |101806    |180006    |103.2361  |4.0665    |16.9681   |202.9261  |102.6233  |0.6128    |          |
20180510|019589    |101807    |180007    |100.8357  |3.2100    |2.7376    |5.1458    |100.5640  |0.2717    |          |
20180510|019590    |101808    |180008    |100.1467  |3.0744    |1.8557    |2.6356    |99.9623   |0.1844    |          |
20180510|019591    |101809    |180009    |99.2582   |3.3755    |4.4913    |12.6412   |99.0671   |0.1911    |          |
20180510|019802    |100802    |080002    |104.6206  |3.2950    |4.3102    |10.9202   |103.8000  |0.8206    |          |
20180510|019806    |100806    |080006    |106.6787  |4.0129    |13.3514   |115.6950  |106.6417  |0.0370    |          |
20180510|019810    |100810    |080010    |101.8710  |2.6844    |0.1190    |0.0364    |100.1916  |1.6794    |          |
20180510|019813    |100813    |080013    |111.7752  |3.6903    |8.0528    |39.3338   |110.5707  |1.2045    |          |
20180510|019818    |100818    |080018    |100.8071  |2.8160    |0.3647    |0.1564    |100.3030  |0.5041    |          |
20180510|019820    |100820    |080020    |99.6226   |3.9500    |13.9451   |124.9536  |99.4298   |0.1928    |          |
20180510|019823    |100823    |080023    |102.2857  |3.4881    |4.9141    |14.1716   |100.6493  |1.6364    |          |
20180510|019825    |100825    |080025    |101.1868  |2.8518    |0.5845    |0.3166    |100.0189  |1.1679    |          |
20180510|019902    |100902    |090002    |103.5514  |3.5552    |8.7231    |45.2248   |102.6948  |0.8566    |          |
20180510|019903    |100903    |090003    |100.6141  |2.8998    |0.8190    |0.5390    |100.1127  |0.5014    |          |
20180510|019905    |100905    |090005    |100.9021  |3.9801    |14.0317   |127.6498  |100.5497  |0.3524    |          |
20180510|019907    |100907    |090007    |100.0862  |2.9565    |0.9700    |0.7112    |100.0531  |0.0331    |          |
20180510|019911    |100911    |090011    |101.8938  |3.6199    |5.3314    |16.6611   |100.3673  |1.5265    |          |
20180510|019912    |100912    |090012    |101.3530  |2.9566    |1.0684    |0.8429    |100.1339  |1.2191    |          |
20180510|019916    |100916    |090016    |101.5775  |3.0021    |1.1601    |0.9685    |100.5478  |1.0297    |          |
20180510|019920    |100920    |090020    |102.6813  |3.7921    |8.9834    |48.3471   |101.8813  |0.8000    |          |
20180510|019923    |100923    |090023    |100.9902  |3.0728    |1.3107    |1.1917    |100.4718  |0.5184    |          |
20180510|019925    |100925    |090025    |102.7791  |4.0054    |14.1345   |130.6205  |102.4813  |0.2978    |          |
20180510|019927    |100927    |090027    |101.0627  |2.9802    |1.4420    |1.4055    |101.0022  |0.0605    |          |
20180510|019930    |100930    |090030    |104.8483  |4.1502    |19.2376   |288.5731  |102.9398  |1.9085    |          |
20180510|020214    |108213    |179958    |99.7876   |2.4550    |0.0856    |0.0454    |98.1731   |1.6145    |          |
20180510|020220    |108219    |189903    |99.5280   |2.6107    |0.1789    |0.1032    |98.4266   |1.1014    |          |
20180510|020224    |108223    |189907    |99.3738   |2.6399    |0.2349    |0.1420    |98.5178   |0.8560    |          |
20180510|020226    |108226    |189909    |99.8849   |2.3631    |0.0482    |0.0247    |99.2555   |0.6294    |          |
20180510|020227    |108227    |189910    |99.8146   |2.7460    |0.0667    |0.0347    |99.2455   |0.5691    |          |
20180510|020228    |108229    |189911    |99.7630   |2.7432    |0.0853    |0.0452    |99.2632   |0.4998    |          |
20180510|020229    |108228    |189912    |99.1011   |2.7159    |0.3281    |0.2135    |98.5862   |0.5149    |          |
20180510|020230    |108230    |189913    |99.7351   |2.5136    |0.1042    |0.0563    |99.2965   |0.4386    |          |
20180510|020231    |108231    |189914    |99.6885   |2.5067    |0.1229    |0.0675    |99.3245   |0.3640    |          |
20180510|020232    |108232    |189915    |99.6347   |2.5522    |0.1416    |0.0791    |99.3248   |0.3099    |          |
20180510|020233    |108234    |189916    |99.5316   |2.5908    |0.1789    |0.1032    |99.3541   |0.1775    |          |
